subject,label,S1_D1_w1,S1_D1_w2,S1_D1_w3,S1_D2_w1,S1_D2_w2,S1_D2_w3,S2_D1_w1,S2_D1_w2,S2_D1_w3,S2_D3_w1,S2_D3_w2,S2_D3_w3,S3_D1_w1,S3_D1_w2,S3_D1_w3,S3_D2_w1,S3_D2_w2,S3_D2_w3,S3_D3_w1,S3_D3_w2,S3_D3_w3,S3_D4_w1,S3_D4_w2,S3_D4_w3,S4_D2_w1,S4_D2_w2,S4_D2_w3,S4_D4_w1,S4_D4_w2,S4_D4_w3,S5_D3_w1,S5_D3_w2,S5_D3_w3,S5_D4_w1,S5_D4_w2,S5_D4_w3,S6_D5_w1,S6_D5_w2,S6_D5_w3,S6_D6_w1,S6_D6_w2,S6_D6_w3,S7_D5_w1,S7_D5_w2,S7_D5_w3,S7_D7_w1,S7_D7_w2,S7_D7_w3,S8_D5_w1,S8_D5_w2,S8_D5_w3,S8_D6_w1,S8_D6_w2,S8_D6_w3,S8_D7_w1,S8_D7_w2,S8_D7_w3,S8_D8_w1,S8_D8_w2,S8_D8_w3,S9_D6_w1,S9_D6_w2,S9_D6_w3,S9_D8_w1,S9_D8_w2,S9_D8_w3,S10_D7_w1,S10_D7_w2,S10_D7_w3,S10_D8_w1,S10_D8_w2,S10_D8_w3
sub-124,3,-3.895451563908164e-07,-1.5849960167912048e-07,-2.526680253203734e-07,-5.780536930967633e-08,-1.7699429820192874e-07,-1.2131297598929069e-07,-8.774391141585051e-08,-5.58310846615776e-08,-1.2131297598929069e-07,-1.2349951174392205e-07,-1.2131297598929069e-07,-5.58310846615776e-08,-1.2131297598929069e-07,-1.322989017554453e-07,-1.9976039362162314e-07,-1.1216588776591926e-07,-1.4530909624296626e-07,-8.75322835662029e-08,-7.82184226031286e-08,-2.526680253203734e-07,-7.586062102259656e-08,-8.399506266817484e-08,-2.115785993902414e-08,-1.5885496385816275e-07,-4.994867508123877e-07,-1.64187014859766e-07,-3.3601485779984537e-07,-1.1684989426685262e-07,-2.0801094213843567e-07,-1.253157194308736e-07,-5.656032816917167e-08,-3.497847613843984e-08,-1.253157194308736e-07,-9.417486007242487e-08,-1.253157194308736e-07,-3.497847613843984e-08,-1.253157194308736e-07,-1.1342872456800993e-07,-2.514746932552266e-07,-2.059706306101292e-07,-1.2056409398084315e-07,-7.357439014103827e-08,-6.649077308228058e-08,-3.3601485779984537e-07,-3.0559972912438034e-08,-9.150898176915196e-08,-1.207168674894256e-08,-9.833057903623864e-08,-5.254276383648765e-07,-2.014763087318863e-07,-3.386788762582744e-07,-1.056297929978755e-07,-2.1645584890778537e-07,-1.595730820561281e-07,-6.582438860984382e-08,-6.162782516835292e-08,-1.595730820561281e-07,-1.361339782886221e-07,-1.595730820561281e-07,-6.162782516835292e-08,-1.595730820561281e-07,-1.4269506456378102e-07,-3.054770507718283e-07,-2.342148667523498e-07,-1.6579779155035994e-07,-1.0983975453153263e-07,-9.892137003713629e-08,-3.386788762582744e-07,-7.55335521331932e-08,-1.1115951330376802e-07,-5.411264973827057e-08,-1.849106563269616e-07
sub-124,1,-1.401570875615957e-07,-3.907213263132329e-08,-7.987410502203853e-08,3.263201843293017e-08,-6.49308721475612e-08,-7.236292507694036e-08,-1.303084962319374e-07,-1.7494973354905392e-08,-7.236292507694036e-08,-7.944338087114002e-08,-7.236292507694036e-08,-1.7494973354905392e-08,-7.236292507694036e-08,-7.144819020781587e-08,-1.2978629371475393e-07,-1.208323890569722e-07,-4.107931641405058e-08,-8.115811044986963e-08,-8.935414692182759e-08,-7.987410502203853e-08,-1.1999882501617504e-07,-1.3860931132650596e-08,-1.6206133883806863e-07,-1.795256661303779e-07,-2.617220800518883e-07,-8.921929061887674e-08,-3.4801821099533394e-08,1.882565586366191e-07,-1.775235177455046e-07,-1.1887828741401424e-07,-2.481807321871264e-07,2.3828125362668926e-08,-1.1887828741401424e-07,-4.282568142355802e-08,-1.1887828741401424e-07,2.3828125362668926e-08,-1.1887828741401424e-07,-1.8377410795569637e-07,-1.7104392032325814e-07,-1.0717419368269285e-07,-1.525959654650819e-07,-1.2878087157331735e-07,-1.8244071580319336e-07,-3.4801821099533394e-08,-2.3601086427507024e-07,4.554097534315232e-08,-2.628462942837159e-07,-1.8838325925464911e-07,2.3510747256020767e-08,1.0358574858247402e-07,9.325149396454934e-08,1.9196254639573861e-07,-3.309880089499036e-08,8.995041390435016e-08,-9.972169249807351e-08,8.349542366600831e-08,8.995041390435016e-08,1.990344958376265e-07,8.995041390435016e-08,8.349542366600831e-08,8.995041390435016e-08,1.088723340967997e-07,6.6697961513481694e-09,-8.922349281975317e-09,-7.44110885994027e-09,8.886669822710838e-08,-1.546374833341603e-08,9.325149396454934e-08,2.29884443516154e-07,2.0019211267880255e-07,8.475379975161927e-09,2.2139628313799517e-07
sub-124,2,3.1097307313288053e-07,-2.1648862642062832e-08,1.543833355889961e-07,-5.794245687802285e-08,7.893577838823354e-08,5.132341234342354e-08,1.0071868469323565e-07,-5.719859264250408e-08,5.132341234342354e-08,6.596882045055125e-08,5.132341234342354e-08,-5.719859264250408e-08,5.132341234342354e-08,1.4583591842056526e-07,1.5730380751673923e-07,1.5362024709880768e-07,7.072884515723996e-08,-1.9934418468720933e-09,9.516052773106007e-08,1.543833355889961e-07,2.7106511777675036e-07,1.4396034656926079e-07,1.1243559391418083e-07,2.0937704497685812e-07,2.696671156801511e-07,-1.1698264696595298e-07,1.3472634627792363e-07,-1.1042217370744089e-07,5.4412963221745705e-08,-5.162194986829743e-09,1.315656914107358e-07,-8.86104818813648e-08,-5.162194986829743e-09,-4.902739795807625e-08,-5.162194986829743e-09,-8.86104818813648e-08,-5.162194986829743e-09,1.0816655277013637e-07,1.2660538523354849e-07,1.39316662380656e-07,-5.167866872918986e-09,-4.3780635928426335e-08,1.0514105072708757e-07,1.3472634627792363e-07,1.6606516895307485e-07,5.575653309439791e-08,9.634248974489266e-08,7.78286921657385e-08,1.9457288126989225e-07,-1.3040340481765963e-07,1.4683770038866683e-08,-1.696692605223254e-07,4.808765254128595e-08,-6.156771013908988e-08,1.1527378877661824e-07,-1.1540959753195079e-07,-6.156771013908988e-08,-7.800347026550613e-08,-6.156771013908988e-08,-1.1540959753195079e-07,-6.156771013908988e-08,4.2424726999171847e-08,5.046628287114558e-08,3.3877285705783435e-08,-6.057383078600194e-08,-1.0596860050650677e-07,3.725678074862147e-08,1.4683770038866683e-08,8.381293892999694e-08,1.3167664592974308e-08,6.010301234622527e-08,1.3830251548690119e-08
sub-124,4,-5.326422960531568e-08,-2.474937312710405e-08,-3.6775507404474666e-08,7.185028459957471e-09,2.4294279580966087e-08,-1.111424776441402e-08,-1.8769094095987105e-08,-6.387272230473424e-08,-1.111424776441402e-08,-2.6068610807510415e-08,-1.111424776441402e-08,-6.387272230473424e-08,-1.111424776441402e-08,-3.13197059621707e-08,1.7569945293232536e-09,-9.854558332890379e-08,-1.5281146591039384e-10,2.4201299648387974e-08,-4.9090769435462916e-08,-3.6775507404474666e-08,1.2283916630970664e-07,4.9266522841001074e-08,-5.647077552111228e-08,1.8135098294604844e-09,-2.9606865980294884e-07,-1.930456433929377e-07,-1.2846488622765203e-07,2.1506549376090682e-08,-9.66357296487013e-08,-2.3559958637418017e-07,-1.8522371542175122e-07,-1.904341471165253e-07,-2.3559958637418017e-07,-2.51039683654082e-07,-2.3559958637418017e-07,-1.904341471165253e-07,-2.3559958637418017e-07,-2.8218359440665005e-07,-1.1233165146567417e-07,-1.3590326218130525e-07,-1.2191084838236003e-07,-1.369906469507918e-07,-1.6637858215028e-07,-1.2846488622765203e-07,-2.714088761686577e-07,-9.45572040099167e-08,-2.720146956938538e-07,-2.604489000794324e-07,-2.6230477479654626e-07,-1.552893967160987e-07,-1.3642554786115585e-07,-6.045163702090785e-09,-1.1289112160056726e-07,-1.8989723849283486e-07,-1.5654477024120694e-07,-1.566759591060029e-07,-1.8989723849283486e-07,-1.6310532828518914e-07,-1.8989723849283486e-07,-1.566759591060029e-07,-1.8989723849283486e-07,-2.573566009651004e-07,-1.1732483684889696e-07,-1.2248127168332554e-07,-7.991762975458456e-08,-1.1449248081728672e-07,-1.3861788278518874e-07,-1.3642554786115585e-07,-2.2189599785788892e-07,-2.0059539612385883e-08,-2.1454303435696598e-07,-1.4155816508407442e-07
sub-125,3,-2.564825588736221e-07,-2.1628953796782085e-07,9.116604892621398e-09,1.8171947356616228e-07,-1.6797215414212156e-07,-1.8155706619673975e-07,-2.1628953796782085e-07,-3.381904816837995e-07,-1.2475744745477283e-07,-2.1795072923564032e-07,-3.7893578503173126e-08,-2.731247360755339e-07,-1.2860234238686088e-07,-2.8530351637333527e-07,-3.381904816837995e-07,1.5013159892173089e-07,-4.079985158000907e-08,-2.8085727086882995e-07,5.7772139983592146e-08,-2.870043138039846e-08,-2.0532225872339615e-07,-5.64926911178275e-08,2.4565898545116746e-07,-2.870043138039846e-08,-2.7274295616592075e-07,-1.9148872532521667e-07,9.588917827591258e-08,3.288865690560052e-07,-1.5863223307991474e-07,-1.659329824141143e-07,-1.9148872532521667e-07,-3.832492085903965e-07,-1.3542760470967034e-07,-2.411249408374712e-07,3.719301208663186e-09,-2.9219608989391165e-07,-9.053974142967132e-08,-3.452881209265263e-07,-3.832492085903965e-07,3.2854621567235373e-07,3.867380409696491e-08,-2.6493856236908546e-07,2.018389114364049e-07,-5.1841825511687936e-09,-2.2721606361182307e-07,-8.169114091611876e-08,3.937632785501703e-07,-5.1841825511687936e-09,-9.156990866710841e-08,-6.131846639861474e-08,2.2109015013579205e-07,4.080115715460742e-07,-3.959980808139867e-08,-4.862480744995796e-08,-6.131846639861474e-08,-2.447431047035765e-07,-2.8757482325251346e-08,-1.1253504303451551e-07,1.0255490997409647e-07,-1.543089389677594e-07,8.88482420381342e-08,-2.0149003210410874e-07,-2.447431047035765e-07,4.743442462501529e-07,1.581796700044087e-07,-6.176015201263767e-08,3.46718843380302e-07,7.772210483183301e-08,-9.927563154713218e-08,9.983796148078291e-09,4.7149066535747546e-07,7.772210483183301e-08
sub-125,1,-2.533086442317613e-07,-2.3701125270971212e-07,-1.3457708115134872e-07,-9.783612366661474e-08,-1.3495829324961334e-07,-1.726148660202063e-07,-2.3701125270971212e-07,-2.197546296378147e-07,-1.8005832539375094e-07,-2.5299712225435456e-07,-1.2877568449310736e-07,-2.2411020329764747e-07,-2.6546865694945935e-07,-2.3275818106382504e-07,-2.197546296378147e-07,-2.864999568429741e-07,-6.173716814434736e-08,-2.323920163096352e-07,-2.0543276426589304e-07,-1.1085699976550496e-07,-2.0656603616190722e-07,-1.2285069771043526e-07,-2.332111526474098e-07,-1.1085699976550496e-07,-2.1796132352604506e-07,-1.889273413097006e-07,-1.0169697915098788e-07,-1.3578410140794882e-07,-9.310997499352124e-08,-1.4720669171153094e-07,-1.889273413097006e-07,-1.341673528262595e-07,-1.6904832299687627e-07,-1.781355112767022e-07,-1.3769553077513786e-07,-1.778486487148724e-07,-2.1323307626519739e-07,-1.5231686030103516e-07,-1.341673528262595e-07,-4.417275550531498e-07,-9.184394990012739e-08,-1.6111244866571748e-07,-3.05788229528899e-07,-1.629821607640475e-07,-1.8878692937474555e-07,-1.7704105114590987e-07,-3.505026409211045e-07,-1.629821607640475e-07,-1.443813185394959e-07,-1.7431766351419004e-07,-9.828942248137582e-08,-1.8272151948567526e-07,-7.399228929190465e-08,-1.337812757647648e-07,-1.7431766351419004e-07,-8.056156814975791e-08,-2.213192828164137e-07,-1.6817526026681604e-07,-1.879842161904223e-07,-1.8355341001101345e-07,-1.223044990593654e-07,-7.862679955116137e-08,-8.056156814975791e-08,-4.935157193448239e-07,-1.0752610109854526e-07,-7.191810502480549e-08,-3.247945038234254e-07,-1.882692309407622e-07,-1.765872266841113e-07,-2.1356149989464943e-07,-3.721142722823391e-07,-1.882692309407622e-07
sub-125,4,-3.06098251607407e-07,-2.679896108882873e-07,-2.1833241046397945e-07,-2.3909645470059447e-07,-2.1565642870930687e-07,-2.6303114046290123e-07,-2.679896108882873e-07,-2.2849087655178802e-07,-3.0627803301333555e-07,-2.946956634183616e-07,-3.1250175353008537e-07,-3.089174227289426e-07,-2.709472321591333e-07,-1.8568316730822293e-07,-2.2849087655178802e-07,-3.7376872328739057e-07,-2.582180092104318e-07,-2.660349917517958e-07,-3.107749294099616e-07,-2.996277458662008e-07,-2.2831060814626445e-07,-3.1213514854538087e-07,-2.160982727694498e-07,-2.996277458662008e-07,-4.419716985343234e-07,-4.1928379960066065e-07,-2.5272638932578353e-07,-2.744501513346472e-07,-3.0978450254950986e-07,-3.8137406405039063e-07,-4.1928379960066065e-07,-3.960923432193091e-07,-4.2835863228864614e-07,-4.453446765673264e-07,-3.8620923991901667e-07,-4.777153773810886e-07,-3.966223364631375e-07,-3.3207713149437175e-07,-3.960923432193091e-07,-4.237710729987588e-07,-3.685955977687588e-07,-4.2661302043563844e-07,-4.0151392689560595e-07,-3.410367347889028e-07,-3.529830108764498e-07,-3.8023266979578063e-07,-2.0349970362448417e-07,-3.410367347889028e-07,-4.984321846567957e-07,-4.073021802861125e-07,-3.0964737083722707e-07,-2.955433732382997e-07,-3.0309304551398984e-07,-3.6006418587307455e-07,-4.073021802861125e-07,-3.5933101658686096e-07,-3.4069600909402055e-07,-3.7382298918549766e-07,-3.786534675080894e-07,-4.537852105242135e-07,-4.625034283713884e-07,-3.4754219222180893e-07,-3.5933101658686096e-07,-3.886192011837808e-07,-4.0766512056671483e-07,-4.616499714508706e-07,-4.4170721244752806e-07,-3.2614767657793617e-07,-3.3533332017003403e-07,-3.4178565267267947e-07,-1.6582458587761965e-07,-3.2614767657793617e-07
sub-125,2,1.2020647917016728e-07,-7.841848985642303e-09,1.0162525871966249e-07,-5.742120248492425e-09,5.429852818073787e-08,1.4172232602470609e-08,-7.841848985642303e-09,3.160264971263458e-08,-5.0245843156092533e-08,-1.8147194501805147e-08,-4.0053975406706214e-09,2.8536015019762393e-08,2.0622181621310753e-07,7.786617073529244e-08,3.160264971263458e-08,-6.425569052988272e-08,3.3319268026176946e-08,1.4195736565119706e-07,6.8869281601264585e-09,4.897246621468575e-09,1.2947556431242544e-08,9.861406562820607e-10,-5.182851173697932e-08,4.897246621468575e-09,5.16035670468916e-08,-5.954116518167832e-09,1.4905333712702157e-07,7.86026967971113e-08,5.3323691389607586e-08,6.738234142198199e-08,-5.954116518167832e-09,-8.750652976133622e-08,2.49769292824414e-09,-7.000682913716006e-08,7.319096946780211e-08,-2.4979732640222677e-08,2.941072251318786e-07,2.5091784752299156e-08,-8.750652976133622e-08,6.190368896714077e-08,1.3537172893929188e-07,1.956021728759868e-07,1.5124436875920536e-07,1.245924675570183e-07,1.6214393121455775e-08,1.11967419285001e-07,1.2207149545617721e-08,1.245924675570183e-07,1.7636795438191509e-07,1.309709309858102e-07,2.4576152049106704e-07,1.3112288400382375e-07,1.2466756207953794e-07,1.6722288142689786e-07,1.309709309858102e-07,5.6035843736290694e-08,1.132230214236629e-07,8.951976167460926e-08,1.497570613942104e-07,1.3050848941400704e-07,4.1636184215474653e-07,1.3703628863779894e-07,5.6035843736290694e-08,1.5675604891999787e-07,1.9533729751120052e-07,3.1165927088416213e-07,2.0492639690878993e-07,1.7610087135827694e-07,1.2241095715709992e-07,1.9733251465120734e-07,5.994623105363005e-08,1.7610087135827694e-07
sub-125,3,-6.116525977716834e-08,-8.045698021170019e-08,-4.8770106850839434e-08,-2.500663623399601e-08,-6.268931603915213e-08,-9.788292170411363e-08,-8.045698021170019e-08,-4.61234451661857e-08,-4.7061371177947503e-08,-4.0532063100842785e-08,-5.806144983206156e-08,-5.153256255886971e-08,-1.2750414271180944e-07,-1.0225052112629255e-07,-4.61234451661857e-08,-3.352392962648905e-08,-5.122931245122119e-09,-9.779487335130952e-08,-3.0482492046283554e-08,-6.263328169824088e-08,-6.297824685090408e-08,-7.22192273728396e-08,-3.0121473526959737e-09,-6.263328169824088e-08,-1.1568075997174261e-08,-1.8319983519556265e-08,4.9897406004982596e-08,5.1581892689005084e-08,-4.5205466145038955e-09,-3.2983973095509973e-08,-1.8319983519556265e-08,2.8164644850331638e-08,4.8512426515596355e-08,4.3013876085421986e-08,4.92792786959433e-09,9.231329337109009e-09,-1.12855234794105e-07,-7.591927425883391e-08,2.8164644850331638e-08,1.6520718075224965e-08,4.586503278545328e-08,-1.6634929926095913e-08,3.871622943782717e-08,-4.328444913202165e-08,-1.7611471934788822e-08,-3.645179160267255e-08,4.514734111188868e-08,-4.328444913202165e-08,-5.3150984441355516e-08,-6.83062052070867e-08,1.9616979645840182e-08,2.177101823942309e-08,-2.907195359638869e-08,-6.789699811535953e-08,-6.83062052070867e-08,1.6324152990796355e-08,-6.691414647745166e-09,1.0784916506171581e-08,-3.886920555071545e-08,-6.2095205435435675e-09,-1.6585979698431637e-07,-9.292323349215288e-08,1.6324152990796355e-08,-5.502906589793374e-08,-1.5786655943379236e-08,-7.585951008652923e-08,-3.630108672597666e-08,-9.51940428274211e-08,-5.588066967064739e-08,-8.588872217212172e-08,1.3741133328393784e-09,-9.51940428274211e-08
sub-125,1,2.430480273382262e-07,1.1938451311670877e-07,1.4273195683440362e-07,-3.991905949152099e-08,1.3226256705008671e-07,1.1840907527322879e-07,1.1938451311670877e-07,9.111558333767171e-08,4.379174234335063e-08,6.19279318698586e-08,2.4727730545059995e-08,1.237338718104737e-07,9.238876528833694e-08,1.0567228664378954e-07,9.111558333767171e-08,2.686434747537972e-09,6.62525086279802e-08,2.1318086601643972e-07,5.9183886852102334e-09,6.011595468392366e-08,1.0373383428573878e-07,4.49576261841542e-08,-2.6568180242625747e-08,6.011595468392366e-08,1.062730355841038e-07,9.492695066792449e-09,1.5002345921587806e-07,7.595233523958663e-08,5.671820670429824e-08,2.731390150913914e-08,9.492695066792449e-09,-3.077933059099998e-08,-2.5520590771728852e-08,-1.92161422266741e-08,-1.5915282650666584e-08,1.0584749611283767e-08,-8.314080672625984e-08,-4.424780360888641e-08,-3.077933059099998e-08,6.12868458387853e-08,3.9117535551397776e-08,5.8984380805424534e-08,2.740356662197736e-08,4.289113111712198e-08,1.4419449062482763e-08,7.450873836481803e-09,4.4938919219966986e-08,4.289113111712198e-08,1.2287579283508733e-07,6.34079667393318e-08,1.8787575821954533e-07,1.1584120724926219e-07,7.317159803042544e-08,6.301040223016307e-08,6.34079667393318e-08,3.266545736485537e-08,-9.811500592531252e-09,1.8325902011833054e-08,-6.887375611457682e-09,6.288290861224623e-08,-6.396486730015372e-09,1.404864363441355e-08,3.266545736485537e-08,6.794450669048172e-08,4.614346398195878e-08,1.0080638824679054e-07,2.6199638230895226e-08,1.1414471555095253e-08,3.343514835994471e-08,-2.6770330487869206e-08,5.06314262235592e-08,1.1414471555095253e-08
sub-125,4,2.6885535297220516e-07,2.2205099489884313e-07,1.5637817540666065e-07,2.740996908065368e-08,1.9520817181805052e-07,2.1356039199613987e-07,2.2205099489884313e-07,2.9505864978106e-07,2.0827117129854924e-07,2.622818370683317e-07,1.3894705064281212e-07,2.650325406857705e-07,2.0483398555296798e-07,2.623203557273781e-07,2.9505864978106e-07,-9.168310025559008e-09,9.086121446560987e-08,2.8273443293137173e-07,3.600079457649664e-08,8.073092071206101e-08,1.980796152837403e-07,1.1200483769976058e-07,1.3476375502293588e-08,8.073092071206101e-08,1.2547336481570128e-07,1.2172507480635275e-07,9.992290870730257e-08,-8.436591586370176e-09,1.3144656016989206e-07,1.5716511586029869e-07,1.2172507480635275e-07,1.9482215126877183e-07,1.7567897429399323e-07,1.5706279421038623e-07,1.011335261092673e-07,1.7595319278319787e-07,1.245527288591838e-07,1.8251134497685588e-07,1.9482215126877183e-07,-2.5594952525144463e-08,8.356535032645442e-08,1.7821517799866684e-07,1.4731833570143955e-08,9.240897603503164e-08,1.4116516603125313e-07,1.1701783526605376e-07,-6.246103822790184e-09,9.240897603503164e-08,1.5746640685033863e-07,1.5065387467288018e-07,1.3549567241113781e-07,3.2408257731737008e-09,1.7811147247384502e-07,1.9855557166546768e-07,1.5065387467288018e-07,2.799215783780684e-07,2.3916308047991027e-07,2.5303559172808283e-07,1.5076506534693833e-07,2.430561116628837e-07,1.727424935361159e-07,2.2821858942773613e-07,2.799215783780684e-07,2.628974887842656e-08,9.884011743755756e-08,2.2571064316002938e-07,4.9019822136597113e-08,9.798501014831e-08,1.7464286660509742e-07,1.2668643024384284e-07,2.120196135158056e-08,9.798501014831e-08
sub-125,2,-2.502077846868763e-07,-2.578079486080882e-07,-8.002235870084646e-08,-2.0732431146032135e-07,-2.4343778116932486e-07,-2.7326729703188703e-07,-2.578079486080882e-07,-3.310122917776796e-07,-3.5180428877336274e-07,-3.3268039897008576e-07,-2.527585957092702e-07,-3.2167626912543915e-07,-1.8723110030931063e-07,-3.079442227669374e-07,-3.310122917776796e-07,-2.0141469819079472e-07,-1.2769516578879882e-07,-2.9416324890788497e-07,-1.9547704667595292e-07,-1.924608003008889e-07,-2.8499500287083997e-07,-2.463857540893239e-07,2.1142446898093756e-07,-1.924608003008889e-07,-2.282773097653715e-08,-2.0779678725114844e-08,-9.670904209034976e-08,-2.1021375259526173e-07,-1.8592685293540671e-07,-1.5595183007260738e-07,-2.0779678725114844e-08,-2.6929755709126853e-07,-2.6183921576331394e-07,-2.6127969920614986e-07,-2.2801841231838964e-07,-2.2310252455651005e-07,-4.204586577369127e-10,-1.6848777321318757e-07,-2.6929755709126853e-07,-1.2144796459493378e-07,-1.111122096884145e-07,-1.500151748557031e-07,-1.2888677923777848e-07,-1.6118230692623968e-07,-1.9156428730026518e-07,-1.8874479818255338e-07,2.7676522606996387e-07,-1.6118230692623968e-07,4.792505312258572e-09,4.8293008875427626e-08,-1.359193272686154e-07,-2.0690057390902546e-07,-1.6351707216215704e-07,-1.0831034210301726e-07,4.8293008875427626e-08,-1.9214206790231535e-07,-2.02415977904715e-07,-1.6366990585045147e-07,-1.8845764657503128e-07,-1.632100538125336e-07,7.961473759142836e-08,-7.229379525834387e-08,-1.9214206790231535e-07,-1.4751102348136581e-07,-1.2086503218954702e-07,-1.0640500446185958e-07,-1.67361850219986e-07,-1.708468920352408e-07,-1.3269164648024248e-07,-1.744326342466165e-07,1.7205225302673758e-07,-1.708468920352408e-07
sub-125,3,-1.7789195891296744e-07,-1.4929790083119867e-07,-1.403517296729537e-07,-4.245124625853116e-08,-1.0437698667323244e-07,-1.475497456057685e-07,-1.4929790083119867e-07,-1.0327338532144037e-07,-8.138500591768381e-08,-8.107563158764503e-08,-6.597759497850253e-08,-9.117581436233183e-08,-2.685497861832186e-07,-1.3348969973321285e-07,-1.0327338532144037e-07,-8.724558544672159e-08,-9.414136404734739e-08,-1.9378214457960956e-07,-4.769050427370878e-08,-7.862345712932576e-09,-6.190083060122352e-08,-2.1222026720445824e-08,-1.3233217044606569e-07,-7.862345712932576e-09,-2.4201921629561583e-07,-1.9638912571830956e-07,-1.2355537981570522e-07,3.94917169996839e-08,-1.049009619509906e-07,-1.3570317719828452e-07,-1.9638912571830956e-07,-1.7612941632597528e-07,-4.328147110968942e-08,-1.1985623590368843e-07,-3.706608233395486e-08,-1.3984584914445994e-07,-3.3547187986133516e-07,-2.1948176107402384e-07,-1.7612941632597528e-07,-5.266801316215008e-08,-9.19364018782554e-08,-2.2693880071566468e-07,-9.735936688352652e-09,4.357656920227934e-08,-7.836117397590647e-08,1.9880536311934854e-08,-1.5226222275439894e-07,4.357656920227934e-08,-1.466654457348572e-07,-1.2125854471756574e-07,-5.279036834398037e-08,8.385691796421488e-08,-4.759595236138986e-08,-6.078154500066158e-08,-1.2125854471756574e-07,-8.839274361220091e-08,6.026557941364469e-08,-9.632982201919132e-09,4.6976735174266913e-08,-3.220033860185428e-08,-2.2970807542922853e-07,-1.6698890747869323e-07,-8.839274361220091e-08,3.0614166509064727e-10,-6.665424361342207e-08,-1.534904838095624e-07,6.656354155539267e-09,5.643912959677049e-08,-2.8112668727572154e-08,4.5518906028692906e-08,-1.413704553344534e-07,5.643912959677049e-08
